dataset,sample,id,version,label,tier,classification,final_verdict,final_is_malicious,final_is_flagged,decided_by,score,static_verdict,static_score,dynamic_verdict,dynamic_score,total_events,http_requests,child_process_calls,outbound_messages,eval_calls,fs_reads,net_socket_calls,data_stolen,stolen_categories,hosts,purpose,timers_fired,virtual_days,timed_out,error,top_reasons,target
vsmex,camork.fonted-plus,camork.fonted-plus,2.0.1,1,policy,Impersonation,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\camork.fonted-plus\2.0.1\camork.fonted-plus-2.0.1.vsix
vsmex,camsAI.camsAI,camsAI.camsAI,1.0.4,1,policy,Spam,SUSPICIOUS,0,1,static,35,SUSPICIOUS,35,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+30 ephemeral/free cloud backend endpoint (C2 staging) ; static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\camsAI.camsAI\1.0.4\camsAI.camsAI-1.0.4.vsix
vsmex,camsAI.camsAI,camsAI.camsAI,0.4.0,1,policy,Spam,SUSPICIOUS,0,1,static,35,SUSPICIOUS,35,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+30 ephemeral/free cloud backend endpoint (C2 staging) ; static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\camsAI.camsAI\0.4.0\camsAI.camsAI-0.4.0.vsix
vsmex,bysabi.prettier-vscode-semistandard,bysabi.prettier-vscode-semistandard,0.22.1,1,policy,Impersonation,BENIGN,0,0,both,0,BENIGN,0,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\bysabi.prettier-vscode-semistandard\0.22.1\bysabi.prettier-vscode-semistandard-0.22.1.vsix
vsmex,cancline.cancline-dev,cancline.cancline-dev,3.16.2,1,policy,Impersonation,SUSPICIOUS,0,1,static,35,SUSPICIOUS,35,BENIGN,18,26,0,0,0,26,0,0,0,,,Obfuscated payload (staged execution),0,0,0,,static:+25 harvests a stable host fingerprint (machineId / MAC address) ; static:+12 AST: child_process invoked with a non-static/tainted command argument ; dynamic:+18 evaluates dynamically-built code (eval / new Function),C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\cancline.cancline-dev\3.16.2\cancline.cancline-dev-3.16.2.vsix
vsmex,bysabi.prettier-vscode-standard,bysabi.prettier-vscode-standard,0.22.1,1,policy,Impersonation,BENIGN,0,0,both,0,BENIGN,0,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\bysabi.prettier-vscode-standard\0.22.1\bysabi.prettier-vscode-standard-0.22.1.vsix
vsmex,capplicorn.plaintextplus,capplicorn.plaintextplus,1.1.0,1,suspect,Untrustworthy,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\capplicorn.plaintextplus\1.1.0\capplicorn.plaintextplus-1.1.0.vsix
vsmex,capplicorn.plaintextplus,capplicorn.plaintextplus,1.0.7,1,suspect,Untrustworthy,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\capplicorn.plaintextplus\1.0.7\capplicorn.plaintextplus-1.0.7.vsix
vsmex,capplicorn.plaintextplus,capplicorn.plaintextplus,1.0.0,1,suspect,Untrustworthy,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\capplicorn.plaintextplus\1.0.0\capplicorn.plaintextplus-1.0.0.vsix
vsmex,capplicorn.plaintextplus,capplicorn.plaintextplus,1.0.3,1,suspect,Untrustworthy,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\capplicorn.plaintextplus\1.0.3\capplicorn.plaintextplus-1.0.3.vsix
vsmex,capplicorn.plaintextplus,capplicorn.plaintextplus,1.0.1,1,suspect,Untrustworthy,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\capplicorn.plaintextplus\1.0.1\capplicorn.plaintextplus-1.0.1.vsix
vsmex,capplicorn.plaintextplus,capplicorn.plaintextplus,1.0.5,1,suspect,Untrustworthy,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\capplicorn.plaintextplus\1.0.5\capplicorn.plaintextplus-1.0.5.vsix
vsmex,capplicorn.plaintextplus,capplicorn.plaintextplus,1.0.6,1,suspect,Untrustworthy,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\capplicorn.plaintextplus\1.0.6\capplicorn.plaintextplus-1.0.6.vsix
vsmex,capplicorn.plaintextplus,capplicorn.plaintextplus,1.1.1,1,suspect,Untrustworthy,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\capplicorn.plaintextplus\1.1.1\capplicorn.plaintextplus-1.1.1.vsix
vsmex,capplicorn.plaintextplus,capplicorn.plaintextplus,1.3.1,1,suspect,Untrustworthy,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\capplicorn.plaintextplus\1.3.1\capplicorn.plaintextplus-1.3.1.vsix
vsmex,capplicorn.plaintextplus,capplicorn.plaintextplus,2.0.0,1,suspect,Untrustworthy,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\capplicorn.plaintextplus\2.0.0\capplicorn.plaintextplus-2.0.0.vsix
vsmex,capplicorn.plaintextplus,capplicorn.plaintextplus,2.1.0,1,suspect,Untrustworthy,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\capplicorn.plaintextplus\2.1.0\capplicorn.plaintextplus-2.1.0.vsix
vsmex,capplicorn.plaintextplus,capplicorn.plaintextplus,1.3.0,1,suspect,Untrustworthy,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\capplicorn.plaintextplus\1.3.0\capplicorn.plaintextplus-1.3.0.vsix
vsmex,capplicorn.plaintextplus,capplicorn.plaintextplus,1.2.0,1,suspect,Untrustworthy,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\capplicorn.plaintextplus\1.2.0\capplicorn.plaintextplus-1.2.0.vsix
vsmex,capplicorn.plaintextplus,capplicorn.plaintextplus,1.3.2,1,suspect,Untrustworthy,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\capplicorn.plaintextplus\1.3.2\capplicorn.plaintextplus-1.3.2.vsix
vsmex,capplicorn.plaintextplus,capplicorn.plaintextplus,2.1.1,1,suspect,Untrustworthy,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\capplicorn.plaintextplus\2.1.1\capplicorn.plaintextplus-2.1.1.vsix
vsmex,cassandragargoyle.portunix-pdf-viewer,cassandragargoyle.portunix-pdf-viewer,1.3.4,1,policy,Impersonation,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\cassandragargoyle.portunix-pdf-viewer\1.3.4\cassandragargoyle.portunix-pdf-viewer-1.3.4.vsix
vsmex,CCD-Studios.ccd-sftp,CCD-Studios.ccd-sftp,1.17.2,1,policy,Impersonation,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\CCD-Studios.ccd-sftp\1.17.2\CCD-Studios.ccd-sftp-1.17.2.vsix
vsmex,carrycodeai.carrycode-vscode,carrycodeai.carrycode-vscode,0.6.10,1,suspect,Untrustworthy,MALICIOUS,1,1,static,100,MALICIOUS,100,SUSPICIOUS,35,13,0,13,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+55 download-and-execute cradle (one command string fetches a remote payload and runs it) ; static:+45 downloads an executable/script binary from a non-distribution host ; dynamic:+35 spawns an OS process / shell via child_process,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\carrycodeai.carrycode-vscode\0.6.10\carrycodeai.carrycode-vscode-0.6.10.vsix
vsmex,carrycodeai.carrycode-vscode,carrycodeai.carrycode-vscode,0.6.11,1,suspect,Untrustworthy,MALICIOUS,1,1,static,100,MALICIOUS,100,SUSPICIOUS,35,13,0,13,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+55 download-and-execute cradle (one command string fetches a remote payload and runs it) ; static:+45 downloads an executable/script binary from a non-distribution host ; dynamic:+35 spawns an OS process / shell via child_process,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\carrycodeai.carrycode-vscode\0.6.11\carrycodeai.carrycode-vscode-0.6.11.vsix
vsmex,CartagoNova.turbo-console-log-forked-by-cartago,CartagoNova.turbo-console-log-forked-by-cartago,2.6.201,1,policy,Impersonation,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\CartagoNova.turbo-console-log-forked-by-cartago\2.6.201\CartagoNova.turbo-console-log-forked-by-cartago-2.6.201.vsix
vsmex,CCD-Studios.ccd-sftp,CCD-Studios.ccd-sftp,1.18.0,1,policy,Impersonation,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\CCD-Studios.ccd-sftp\1.18.0\CCD-Studios.ccd-sftp-1.18.0.vsix
vsmex,cencurity.cencurity-connector,Cencurity.cencurity-connector,0.1.10,1,code,Malware,SUSPICIOUS,0,1,dynamic,35,BENIGN,15,SUSPICIOUS,35,442,212,17,212,0,1,0,0,,localhost,C2 beacon / Command-and-control client,151,0.05,0,,static:+15 executes a child process with windowsHide:true (concealed execution) ; dynamic:+35 spawns an OS process / shell via child_process,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\Cencurity.cencurity-connector\0.1.10\Cencurity.cencurity-connector-0.1.10.vsix
vsmex,CCD-Studios.ccd-sftp,CCD-Studios.ccd-sftp,1.18.1,1,policy,Impersonation,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\CCD-Studios.ccd-sftp\1.18.1\CCD-Studios.ccd-sftp-1.18.1.vsix
vsmex,cencurity.cencurity-connector,Cencurity.cencurity-connector,0.1.27,1,code,Malware,BENIGN,0,0,both,15,BENIGN,15,BENIGN,0,0,0,0,0,0,0,0,0,,,,0,0,0,,static:+15 executes a child process with windowsHide:true (concealed execution),C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\Cencurity.cencurity-connector\0.1.27\Cencurity.cencurity-connector-0.1.27.vsix
vsmex,cencurity.cencurity-connector,Cencurity.cencurity-connector,0.1.24,1,code,Malware,BENIGN,0,0,both,15,BENIGN,15,BENIGN,0,0,0,0,0,0,0,0,0,,,,0,0,0,,static:+15 executes a child process with windowsHide:true (concealed execution),C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\Cencurity.cencurity-connector\0.1.24\Cencurity.cencurity-connector-0.1.24.vsix
vsmex,cencurity.cencurity-connector,Cencurity.cencurity-connector,0.1.23,1,code,Malware,BENIGN,0,0,both,15,BENIGN,15,BENIGN,0,0,0,0,0,0,0,0,0,,,,0,0,0,,static:+15 executes a child process with windowsHide:true (concealed execution),C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\Cencurity.cencurity-connector\0.1.23\Cencurity.cencurity-connector-0.1.23.vsix
vsmex,cencurity.cencurity-connector,Cencurity.cencurity-connector,0.1.11,1,code,Malware,SUSPICIOUS,0,1,dynamic,35,BENIGN,15,SUSPICIOUS,35,442,212,17,212,0,1,0,0,,localhost,C2 beacon / Command-and-control client,151,0.05,0,,static:+15 executes a child process with windowsHide:true (concealed execution) ; dynamic:+35 spawns an OS process / shell via child_process,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\Cencurity.cencurity-connector\0.1.11\Cencurity.cencurity-connector-0.1.11.vsix
vsmex,Ceo.sammarco,ceo.Sammarco,3.9.21,1,code,Malicious,BENIGN,0,0,both,0,BENIGN,0,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\ceo.sammarco\3.9.21\ceo.Sammarco-3.9.21.vsix
vsmex,cfeltz.taskpanel,cfeltz.taskpanel,0.1.0,1,policy,Impersonation,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\cfeltz.taskpanel\0.1.0\cfeltz.taskpanel-0.1.0.vsix
vsmex,cencurity.cencurity-connector,Cencurity.cencurity-connector,0.1.9,1,code,Malware,SUSPICIOUS,0,1,dynamic,35,BENIGN,15,SUSPICIOUS,35,424,203,17,203,0,1,0,0,,localhost,C2 beacon / Command-and-control client,151,0.05,0,,static:+15 executes a child process with windowsHide:true (concealed execution) ; dynamic:+35 spawns an OS process / shell via child_process,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\Cencurity.cencurity-connector\0.1.9\Cencurity.cencurity-connector-0.1.9.vsix
vsmex,CharlesHoskinson.lfamnw1,CharlesHoskinson.lfamnw1,0.0.8,1,code,Malware,MALICIOUS,1,1,dynamic,90,SUSPICIOUS,35,MALICIOUS,90,1,0,1,0,0,0,0,0,,,Loader / Downloader (stager),1,0,0,,static:+25 javascript-obfuscator string-array decoder present (deliberate code hiding) ; static:+12 AST: child_process invoked with a non-static/tainted command argument ; dynamic:+55 download-and-execute cradle (LOLBIN fetches & runs a remote payload) ; dynamic:+35 spawns an OS process / shell via child_process,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\CharlesHoskinson.lfamnw1\0.0.8\CharlesHoskinson.lfamnw1-0.0.8.vsix
vsmex,charcoal141II.imu-view,charcoal141II.imu-view,3.10.0,1,suspect,Untrustworthy,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,1,0,0,0,0,1,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\charcoal141II.imu-view\3.10.0\charcoal141II.imu-view-3.10.0.vsix
vsmex,charcoal141II.imu-view,charcoal141II.imu-view,3.11.0,1,suspect,Untrustworthy,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,1,0,0,0,0,1,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\charcoal141II.imu-view\3.11.0\charcoal141II.imu-view-3.11.0.vsix
vsmex,charcoal141II.imu-view,charcoal141II.imu-view,3.9.0,1,suspect,Untrustworthy,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,1,0,0,0,0,1,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\charcoal141II.imu-view\3.9.0\charcoal141II.imu-view-3.9.0.vsix
vsmex,cencurity.cencurity-connector,Cencurity.cencurity-connector,0.1.6,1,code,Malware,BENIGN,0,0,both,15,BENIGN,15,BENIGN,10,338,169,0,169,0,0,0,0,,localhost,C2 beacon / Command-and-control client,151,0.05,0,,static:+15 executes a child process with windowsHide:true (concealed execution) ; dynamic:+10 makes outbound network connections,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\Cencurity.cencurity-connector\0.1.6\Cencurity.cencurity-connector-0.1.6.vsix
vsmex,chess-color-theme.chess-svelte-5-snippets,chess-color-theme.chess-svelte-5-snippets,1.1.1,1,policy,Impersonation,BENIGN,0,0,both,0,BENIGN,0,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\chess-color-theme.chess-svelte-5-snippets\1.1.1\chess-color-theme.chess-svelte-5-snippets-1.1.1.vsix
vsmex,chenjianan.battle-city-for-vscode,chenjianan.battle-city-for-vscode,0.0.44,1,suspect,Untrustworthy,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,1,0,0,0,0,1,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\chenjianan.battle-city-for-vscode\0.0.44\chenjianan.battle-city-for-vscode-0.0.44.vsix
vsmex,chery-brake-tools.chery-brake-tools,chery-brake-tools.chery-brake-tools,1.0.0,1,suspect,Untrustworthy,SUSPICIOUS,0,1,both,35,SUSPICIOUS,27,SUSPICIOUS,35,38,0,8,0,0,30,0,0,,,No malicious behaviour observed (dynamic),1,0,0,,static:+15 executes a child process with windowsHide:true (concealed execution) ; static:+12 AST: child_process invoked with a non-static/tainted command argument ; dynamic:+35 spawns an OS process / shell via child_process,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\chery-brake-tools.chery-brake-tools\1.0.0\chery-brake-tools.chery-brake-tools-1.0.0.vsix
vsmex,chirayuk.embedded-languages-ck,chirayuk.embedded-languages-ck,1.3.3,1,policy,Impersonation,BENIGN,0,0,both,0,BENIGN,0,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\chirayuk.embedded-languages-ck\1.3.3\chirayuk.embedded-languages-ck-1.3.3.vsix
vsmex,chenjingqing.yuque-editor,chenjingqing.yuque-editor,0.0.1,1,policy,impersonation,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\chenjingqing.yuque-editor\0.0.1\chenjingqing.yuque-editor-0.0.1.vsix
vsmex,ChristopherCRobinson.browser-tools-for-testcafe,ChristopherCRobinson.browser-tools-for-testcafe,2.1.0,1,policy,Impersonation,MALICIOUS,1,1,static,62,MALICIOUS,62,SUSPICIOUS,35,4,0,3,0,0,1,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+50 tunnelled C2 endpoint (ngrok / cloudflare / tcp tunnel) ; static:+12 AST: child_process invoked with a non-static/tainted command argument ; dynamic:+35 spawns an OS process / shell via child_process,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\ChristopherCRobinson.browser-tools-for-testcafe\2.1.0\ChristopherCRobinson.browser-tools-for-testcafe-2.1.0.vsix
vsmex,chrp.vscode-auto-restart-typescript-and-eslint,chrp.vscode-auto-restart-typescript-and-eslint,1.0.0,1,policy,Impersonation,BENIGN,0,0,both,0,BENIGN,0,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\chrp.vscode-auto-restart-typescript-and-eslint\1.0.0\chrp.vscode-auto-restart-typescript-and-eslint-1.0.0.vsix
vsmex,chrp.vscode-auto-restart-typescript-and-eslint,chrp.vscode-auto-restart-typescript-and-eslint,1.2.1,1,policy,Impersonation,BENIGN,0,0,both,0,BENIGN,0,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\chrp.vscode-auto-restart-typescript-and-eslint\1.2.1\chrp.vscode-auto-restart-typescript-and-eslint-1.2.1.vsix
vsmex,ChristopherCRobinson.browser-tools-for-testcafe,ChristopherCRobinson.browser-tools-for-testcafe,2.1.1,1,policy,Impersonation,MALICIOUS,1,1,static,62,MALICIOUS,62,SUSPICIOUS,35,4,0,3,0,0,1,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+50 tunnelled C2 endpoint (ngrok / cloudflare / tcp tunnel) ; static:+12 AST: child_process invoked with a non-static/tainted command argument ; dynamic:+35 spawns an OS process / shell via child_process,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\ChristopherCRobinson.browser-tools-for-testcafe\2.1.1\ChristopherCRobinson.browser-tools-for-testcafe-2.1.1.vsix
vsmex,Christian237.nys,christian237.nys,4.5.6,1,policy,Impersonation,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,1,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\christian237.nys\4.5.6\christian237.nys-4.5.6.vsix
vsmex,ChristopherCRobinson.browser-tools-for-testcafe,ChristopherCRobinson.browser-tools-for-testcafe,2.1.2,1,policy,Impersonation,MALICIOUS,1,1,static,62,MALICIOUS,62,SUSPICIOUS,35,4,0,3,0,0,1,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+50 tunnelled C2 endpoint (ngrok / cloudflare / tcp tunnel) ; static:+12 AST: child_process invoked with a non-static/tainted command argument ; dynamic:+35 spawns an OS process / shell via child_process,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\ChristopherCRobinson.browser-tools-for-testcafe\2.1.2\ChristopherCRobinson.browser-tools-for-testcafe-2.1.2.vsix
vsmex,CJL.todo-tree-enhanced,CJL.todo-tree-enhanced,0.0.3,1,policy,Impersonation,BENIGN,0,0,both,12,BENIGN,12,BENIGN,0,0,0,0,0,0,0,0,0,,,No malicious behaviour observed (dynamic),0,0,0,,static:+12 AST: child_process invoked with a non-static/tainted command argument,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\CJL.todo-tree-enhanced\0.0.3\CJL.todo-tree-enhanced-0.0.3.vsix
vsmex,clacla100.claudemem,clacla100.claudemem,0.0.88,1,code,Malware,SUSPICIOUS,0,1,static,35,SUSPICIOUS,35,BENIGN,10,16,8,0,8,0,0,0,0,,ai.devokai.com,C2 beacon / Command-and-control client,4,0,0,,static:+25 harvests a stable host fingerprint (machineId / MAC address) ; static:+12 AST: child_process invoked with a non-static/tainted command argument ; dynamic:+10 makes outbound network connections,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\clacla100.claudemem\0.0.88\clacla100.claudemem-0.0.88.vsix
vsmex,clacla100.claudemem,clacla100.claudemem,0.0.89,1,code,Malware,SUSPICIOUS,0,1,static,35,SUSPICIOUS,35,BENIGN,10,16,8,0,8,0,0,0,0,,ai.devokai.com,C2 beacon / Command-and-control client,4,0,0,,static:+25 harvests a stable host fingerprint (machineId / MAC address) ; static:+12 AST: child_process invoked with a non-static/tainted command argument ; dynamic:+10 makes outbound network connections,C:\Users\trung\Pictures\Capstone\vsmex-dataset\vsmex-dataset\extensions\clacla100.claudemem\0.0.89\clacla100.claudemem-0.0.89.vsix
